dt,Actual,Predicted
5/5/2015 21:00,0.3552,0.215554595
5/5/2015 21:15,0.35557,0.213065088
5/5/2015 21:30,0.35593,0.210639268
5/5/2015 21:45,0.35629,0.208266914
5/5/2015 22:00,0.35664,0.206174821
5/5/2015 22:15,0.35699,0.204264015
5/5/2015 22:30,0.35733,0.202433616
5/5/2015 22:45,0.35767,0.200623095
5/5/2015 23:00,0.358,0.199700862
5/5/2015 23:15,0.35833,0.198842317
5/5/2015 23:30,0.35865,0.198047161
5/5/2015 23:45,0.35897,0.197314888
5/6/2015 0:00,0.35927,0.19833684
5/6/2015 0:15,0.35958,0.199422598
5/6/2015 0:30,0.35988,0.200572222
5/6/2015 0:45,0.36017,0.201785654
5/6/2015 1:00,0.36045,0.203476071
5/6/2015 1:15,0.36073,0.205166429
5/6/2015 1:30,0.361,0.206855863
5/6/2015 1:45,0.36127,0.208545268
5/6/2015 2:00,0.36153,0.211133152
5/6/2015 2:15,0.36178,0.213784754
5/6/2015 2:30,0.36203,0.216500133
5/6/2015 2:45,0.36227,0.219333529
5/6/2015 3:00,0.3625,0.222673059
5/6/2015 3:15,0.36273,0.226077735
5/6/2015 3:30,0.36295,0.229580581
5/6/2015 3:45,0.36316,0.233611584
5/6/2015 4:00,0.36337,0.240512729
5/6/2015 4:15,0.36357,0.25014019
5/6/2015 4:30,0.36376,0.259812415
5/6/2015 4:45,0.36394,0.269521117
5/6/2015 5:00,0.36412,0.280436546
5/6/2015 5:15,0.36429,0.29142496
5/6/2015 5:30,0.36445,0.302486211
5/6/2015 5:45,0.3646,0.313620359
5/6/2015 6:00,0.36475,0.320668489
5/6/2015 6:15,0.36489,0.327760309
5/6/2015 6:30,0.36502,0.334891558
5/6/2015 6:45,0.36514,0.342059284
5/6/2015 7:00,0.36526,0.349936813
5/6/2015 7:15,0.36537,0.357850909
5/6/2015 7:30,0.36547,0.365772486
5/6/2015 7:45,0.36556,0.37370646
5/6/2015 8:00,0.36564,0.380427986
5/6/2015 8:15,0.36571,0.386945844
5/6/2015 8:30,0.36578,0.393253714
5/6/2015 8:45,0.36584,0.399396956
5/6/2015 9:00,0.36589,0.404920161
5/6/2015 9:15,0.36593,0.409979492
5/6/2015 9:30,0.36596,0.414120466
5/6/2015 9:45,0.36598,0.418087542
5/6/2015 10:00,0.366,0.420279324
5/6/2015 10:15,0.366,0.422471195
5/6/2015 10:30,0.366,0.424662977
5/6/2015 10:45,0.36599,0.42685473
5/6/2015 11:00,0.36597,0.428845644
5/6/2015 11:15,0.36594,0.430807263
5/6/2015 11:30,0.3659,0.432739496
5/6/2015 11:45,0.36585,0.434642315
5/6/2015 12:00,0.36579,0.43449378
5/6/2015 12:15,0.36572,0.43431586
5/6/2015 12:30,0.36564,0.434108615
5/6/2015 12:45,0.36556,0.433869779
5/6/2015 13:00,0.36546,0.432593346
5/6/2015 13:15,0.36535,0.431299746
5/6/2015 13:30,0.36524,0.429911405
5/6/2015 13:45,0.36511,0.428515673
5/6/2015 14:00,0.36497,0.427559167
5/6/2015 14:15,0.36483,0.426516891
5/6/2015 14:30,0.36467,0.425049573
5/6/2015 14:45,0.3645,0.422831476
5/6/2015 15:00,0.36432,0.416459262
5/6/2015 15:15,0.36414,0.409756392
5/6/2015 15:30,0.36394,0.401850939
5/6/2015 15:45,0.36373,0.393632948
5/6/2015 16:00,0.36351,0.384330571
5/6/2015 16:15,0.36328,0.37497288
5/6/2015 16:30,0.36304,0.365591943
5/6/2015 16:45,0.36279,0.356195211
5/6/2015 17:00,0.36252,0.345263958
5/6/2015 17:15,0.36225,0.334201813
5/6/2015 17:30,0.36197,0.32300505
5/6/2015 17:45,0.36167,0.311665773
5/6/2015 18:00,0.36136,0.302691489
5/6/2015 18:15,0.36105,0.293501586
5/6/2015 18:30,0.36072,0.284042597
5/6/2015 18:45,0.36037,0.274365872
5/6/2015 19:00,0.36002,0.262900531
5/6/2015 19:15,0.35966,0.25143525
5/6/2015 19:30,0.35928,0.240619481
5/6/2015 19:45,0.3589,0.233804405
5/6/2015 20:00,0.3585,0.229098558
5/6/2015 20:15,0.35809,0.224466115
5/6/2015 20:30,0.35766,0.219912589
5/6/2015 20:45,0.35723,0.215435624
5/6/2015 21:00,0.35678,0.212311834
5/6/2015 21:15,0.35632,0.209231853
5/6/2015 21:30,0.35585,0.206187546
5/6/2015 21:45,0.35537,0.203178763
5/6/2015 22:00,0.35487,0.201395154
5/6/2015 22:15,0.35436,0.199636847
5/6/2015 22:30,0.35384,0.19787854
5/6/2015 22:45,0.3533,0.196125984
5/6/2015 23:00,0.35276,0.194843948
5/6/2015 23:15,0.3522,0.193624914
5/6/2015 23:30,0.35163,0.192469627
5/6/2015 23:45,0.35104,0.191378206
5/7/2015 0:00,0.35044,0.192336321
5/7/2015 0:15,0.34983,0.193358302
5/7/2015 0:30,0.34921,0.19444406
5/7/2015 0:45,0.34857,0.195593685
5/7/2015 1:00,0.34792,0.197117001
5/7/2015 1:15,0.34726,0.198656261
5/7/2015 1:30,0.34658,0.200211436
5/7/2015 1:45,0.34589,0.201782614
5/7/2015 2:00,0.34518,0.203950018
5/7/2015 2:15,0.34446,0.206181258
5/7/2015 2:30,0.34373,0.208474517
5/7/2015 2:45,0.34299,0.210831225
5/7/2015 3:00,0.34223,0.214518726
5/7/2015 3:15,0.34145,0.218297154
5/7/2015 3:30,0.34066,0.222198725
5/7/2015 3:45,0.33986,0.226165473
5/7/2015 4:00,0.33905,0.230914623
5/7/2015 4:15,0.33822,0.236764967
5/7/2015 4:30,0.33737,0.246656567
5/7/2015 4:45,0.33651,0.2569139
5/7/2015 5:00,0.33564,0.267938882
5/7/2015 5:15,0.33475,0.279073238
5/7/2015 5:30,0.33385,0.29031685
5/7/2015 5:45,0.33293,0.301669836
5/7/2015 6:00,0.332,0.308556736
5/7/2015 6:15,0.33105,0.31555292
5/7/2015 6:30,0.33009,0.32266295
5/7/2015 6:45,0.32911,0.32988897
5/7/2015 7:00,0.32812,0.338475734
5/7/2015 7:15,0.32711,0.347062439
5/7/2015 7:30,0.32609,0.355642766
5/7/2015 7:45,0.32505,0.364184976
5/7/2015 8:00,0.324,0.371476352
5/7/2015 8:15,0.32293,0.378587365
5/7/2015 8:30,0.32185,0.38550356
5/7/2015 8:45,0.32075,0.392158389
5/7/2015 9:00,0.31963,0.397730887
5/7/2015 9:15,0.3185,0.403092742
5/7/2015 9:30,0.31736,0.408158481
5/7/2015 9:45,0.31619,0.412353516
5/7/2015 10:00,0.31501,0.414547771
5/7/2015 10:15,0.31382,0.416739553
5/7/2015 10:30,0.31261,0.418931395
5/7/2015 10:45,0.31138,0.421123147
5/7/2015 11:00,0.31014,0.423114121
5/7/2015 11:15,0.30888,0.42507571
5/7/2015 11:30,0.3076,0.427007884
5/7/2015 11:45,0.30631,0.428910702
5/7/2015 12:00,0.305,0.428762168
5/7/2015 12:15,0.30368,0.428584278
5/7/2015 12:30,0.30233,0.428377002
5/7/2015 12:45,0.30097,0.428132504
5/7/2015 13:00,0.2996,0.427533746
5/7/2015 13:15,0.2982,0.426874816
5/7/2015 13:30,0.29679,0.426199198
5/7/2015 13:45,0.29537,0.425516456
5/7/2015 14:00,0.29392,0.425289989
5/7/2015 14:15,0.29246,0.424977779
5/7/2015 14:30,0.29098,0.424247801
5/7/2015 14:45,0.28949,0.422764599
5/7/2015 15:00,0.28797,0.416775048
5/7/2015 15:15,0.28644,0.41056785
5/7/2015 15:30,0.28489,0.403252333
5/7/2015 15:45,0.28333,0.395583987
5/7/2015 16:00,0.28174,0.388690263
5/7/2015 16:15,0.28014,0.381801903
5/7/2015 16:30,0.27852,0.374932706
5/7/2015 16:45,0.27688,0.368084729
5/7/2015 17:00,0.27523,0.358566344
5/7/2015 17:15,0.27355,0.348869443
5/7/2015 17:30,0.27186,0.338993847
5/7/2015 17:45,0.27015,0.328939736
5/7/2015 18:00,0.26842,0.321205378
5/7/2015 18:15,0.26667,0.313292384
5/7/2015 18:30,0.26491,0.305211276
5/7/2015 18:45,0.26312,0.296927631
5/7/2015 19:00,0.26132,0.28803736
5/7/2015 19:15,0.2595,0.279200613
5/7/2015 19:30,0.25766,0.27040568
5/7/2015 19:45,0.2558,0.261643052
5/7/2015 20:00,0.25392,0.253105521
5/7/2015 20:15,0.25202,0.244641483
5/7/2015 20:30,0.2501,0.237606436
5/7/2015 20:45,0.24817,0.233214319
5/7/2015 21:00,0.24621,0.231112182
5/7/2015 21:15,0.24424,0.229064316
5/7/2015 21:30,0.24225,0.227069885
5/7/2015 21:45,0.24023,0.225130081
5/7/2015 22:00,0.2382,0.223694623
5/7/2015 22:15,0.23615,0.222259104
5/7/2015 22:30,0.23407,0.220823616
5/7/2015 22:45,0.23198,0.219379991
5/7/2015 23:00,0.22987,0.21851939
5/7/2015 23:15,0.22774,0.217713296
5/7/2015 23:30,0.22559,0.216962606
5/7/2015 23:45,0.22342,0.216272056
5/8/2015 0:00,0.22122,0.21730727
5/8/2015 0:15,0.21901,0.218432844
5/8/2015 0:30,0.21678,0.219648838
5/8/2015 0:45,0.21453,0.221418053
5/8/2015 1:00,0.21225,0.223259628
5/8/2015 1:15,0.20996,0.225101352
5/8/2015 1:30,0.20765,0.226943016
5/8/2015 1:45,0.20531,0.22878474
5/8/2015 2:00,0.20296,0.230927199
5/8/2015 2:15,0.20058,0.233306527
5/8/2015 2:30,0.19818,0.235934258
5/8/2015 2:45,0.1958,0.239362001
5/8/2015 3:00,0.19358,0.245546043
5/8/2015 3:15,0.19171,0.251883239
5/8/2015 3:30,0.19038,0.258367866
5/8/2015 3:45,0.18978,0.264997989
5/8/2015 4:00,0.1901,0.273180962
5/8/2015 4:15,0.19151,0.281318247
5/8/2015 4:30,0.19422,0.289418966
5/8/2015 4:45,0.1984,0.297483325
5/8/2015 5:00,0.20425,0.306025505
5/8/2015 5:15,0.21195,0.314606011
5/8/2015 5:30,0.22168,0.323222965
5/8/2015 5:45,0.23364,0.331876516
5/8/2015 6:00,0.24801,0.337406218
5/8/2015 6:15,0.26498,0.343008846
5/8/2015 6:30,0.28474,0.348684609
5/8/2015 6:45,0.30747,0.354433447
5/8/2015 7:00,0.33336,0.360174894
5/8/2015 7:15,0.36249,0.365916371
5/8/2015 7:30,0.3945,0.371657491
5/8/2015 7:45,0.42893,0.377369136
5/8/2015 8:00,0.46531,0.383240134
5/8/2015 8:15,0.50317,0.388961554
5/8/2015 8:30,0.54205,0.394566894
5/8/2015 8:45,0.58147,0.400022805
5/8/2015 9:00,0.62099,0.405045539
5/8/2015 9:15,0.66012,0.409658909
5/8/2015 9:30,0.69841,0.413463593
5/8/2015 9:45,0.73538,0.417104155
5/8/2015 10:00,0.77057,0.419182152
5/8/2015 10:15,0.80352,0.421256423
5/8/2015 10:30,0.83376,0.423330784
5/8/2015 10:45,0.86082,0.425405085
5/8/2015 11:00,0.88423,0.427830279
5/8/2015 11:15,0.90354,0.430284888
5/8/2015 11:30,0.91838,0.432768881
5/8/2015 11:45,0.92887,0.43528229
5/8/2015 12:00,0.93523,0.435251296
5/8/2015 12:15,0.93767,0.435190856
5/8/2015 12:30,0.93643,0.435101092
5/8/2015 12:45,0.93173,0.434981942
5/8/2015 13:00,0.92378,0.435708284
5/8/2015 13:15,0.9128,0.436432421
5/8/2015 13:30,0.89903,0.437150538
5/8/2015 13:45,0.88267,0.437868774
5/8/2015 14:00,0.86396,0.437807262
5/8/2015 14:15,0.84312,0.437657714
5/8/2015 14:30,0.82036,0.43742013
5/8/2015 14:45,0.79591,0.437094629
5/8/2015 15:00,0.76999,0.432476699
5/8/2015 15:15,0.74282,0.427673101
5/8/2015 15:30,0.71463,0.422742963
5/8/2015 15:45,0.68562,0.417691201
5/8/2015 16:00,0.65595,0.412154913
5/8/2015 16:15,0.62577,0.405982405
5/8/2015 16:30,0.5952,0.399420619
5/8/2015 16:45,0.5644,0.392806858
5/8/2015 17:00,0.53352,0.385080606
5/8/2015 17:15,0.50268,0.377148569
5/8/2015 17:30,0.47204,0.369014263
5/8/2015 17:45,0.44173,0.360680163
5/8/2015 18:00,0.4119,0.352167428
5/8/2015 18:15,0.3827,0.343476057
5/8/2015 18:30,0.35425,0.334606051
5/8/2015 18:45,0.32672,0.325562835
5/8/2015 19:00,0.30023,0.315751582
5/8/2015 19:15,0.27494,0.30597344
5/8/2015 19:30,0.25098,0.296144068
5/8/2015 19:45,0.22849,0.286351144
5/8/2015 20:00,0.2076,0.276594579
5/8/2015 20:15,0.18829,0.266874492
5/8/2015 20:30,0.17053,0.257188022
5/8/2015 20:45,0.1543,0.247536689
5/8/2015 21:00,0.13955,0.242821604
5/8/2015 21:15,0.12625,0.23864305
5/8/2015 21:30,0.11438,0.235875368
5/8/2015 21:45,0.10389,0.233326644
5/8/2015 22:00,0.09475,0.230446458
5/8/2015 22:15,0.08694,0.22756505
5/8/2015 22:30,0.08041,0.224683642
5/8/2015 22:45,0.07513,0.221802294
5/8/2015 23:00,0.07108,0.220492274
5/8/2015 23:15,0.06822,0.219273269
5/8/2015 23:30,0.06651,0.218145311
5/8/2015 23:45,0.06592,0.217108339
5/9/2015 0:00,0.06642,0.218138695
5/9/2015 0:15,0.06798,0.21925509
5/9/2015 0:30,0.07056,0.220445037
5/9/2015 0:45,0.07412,0.221707284
5/9/2015 1:00,0.07865,0.223846585
5/9/2015 1:15,0.08409,0.225986004
5/9/2015 1:30,0.09043,0.228125453
5/9/2015 1:45,0.09762,0.230264902
5/9/2015 2:00,0.10564,0.23278445
5/9/2015 2:15,0.11444,0.236202657
5/9/2015 2:30,0.12401,0.241408408
5/9/2015 2:45,0.13429,0.247777641
5/9/2015 3:00,0.14527,0.254361987
5/9/2015 3:15,0.1569,0.261124939
5/9/2015 3:30,0.16916,0.268070132
5/9/2015 3:45,0.18201,0.275197506
5/9/2015 4:00,0.19542,0.285504967
5/9/2015 4:15,0.20935,0.295812428
5/9/2015 4:30,0.22378,0.3061198
5/9/2015 4:45,0.23865,0.3164289
5/9/2015 5:00,0.25391,0.32674247
5/9/2015 5:15,0.26946,0.3370561
5/9/2015 5:30,0.28524,0.347259641
5/9/2015 5:45,0.30115,0.357350826
5/9/2015 6:00,0.31712,0.363348305
5/9/2015 6:15,0.33308,0.369383186
5/9/2015 6:30,0.34894,0.37542066
5/9/2015 6:45,0.36462,0.381493032
5/9/2015 7:00,0.38004,0.38673988
5/9/2015 7:15,0.39512,0.391958088
5/9/2015 7:30,0.40979,0.397190154
5/9/2015 7:45,0.42396,0.402455449
5/9/2015 8:00,0.43755,0.407683671
5/9/2015 8:15,0.45049,0.412138581
5/9/2015 8:30,0.4627,0.416078836
5/9/2015 8:45,0.47409,0.419871062
5/9/2015 9:00,0.4846,0.42263183
5/9/2015 9:15,0.4942,0.425216407
5/9/2015 9:30,0.5029,0.427624613
5/9/2015 9:45,0.51068,0.429856628
5/9/2015 10:00,0.51753,0.430498004
5/9/2015 10:15,0.52346,0.43113938
5/9/2015 10:30,0.52844,0.431780756
5/9/2015 10:45,0.53248,0.432422221
5/9/2015 11:00,0.53556,0.432539701
5/9/2015 11:15,0.53769,0.432657182
5/9/2015 11:30,0.53884,0.432774723
5/9/2015 11:45,0.53902,0.432892263
5/9/2015 12:00,0.53821,0.4319821
5/9/2015 12:15,0.53642,0.431037545
5/9/2015 12:30,0.53362,0.430063605
5/9/2015 12:45,0.52982,0.429030538
5/9/2015 13:00,0.525,0.428317785
5/9/2015 13:15,0.51917,0.427605063
5/9/2015 13:30,0.51238,0.42689234
5/9/2015 13:45,0.50467,0.426179588
5/9/2015 14:00,0.4961,0.424021423
5/9/2015 14:15,0.48672,0.421775401
5/9/2015 14:30,0.4766,0.419472158
5/9/2015 14:45,0.46577,0.417111665
5/9/2015 15:00,0.4543,0.412032783
5/9/2015 15:15,0.44224,0.406344026
5/9/2015 15:30,0.42964,0.400166661
5/9/2015 15:45,0.41656,0.393875241
5/9/2015 16:00,0.40304,0.386656106
5/9/2015 16:15,0.38915,0.379415482
5/9/2015 16:30,0.37494,0.372157872
5/9/2015 16:45,0.36046,0.364889622
5/9/2015 17:00,0.34576,0.356027186
5/9/2015 17:15,0.33091,0.346986115
5/9/2015 17:30,0.31594,0.337766439
5/9/2015 17:45,0.30092,0.328368127
5/9/2015 18:00,0.28591,0.319506586
5/9/2015 18:15,0.27094,0.310502201
5/9/2015 18:30,0.25609,0.30134216
5/9/2015 18:45,0.24139,0.292013377
5/9/2015 19:00,0.22691,0.28165549
5/9/2015 19:15,0.2127,0.271297634
5/9/2015 19:30,0.19881,0.260939777
5/9/2015 19:45,0.1853,0.250579506
5/9/2015 20:00,0.17221,0.2418603
5/9/2015 20:15,0.15962,0.235789776
5/9/2015 20:30,0.14755,0.231304824
5/9/2015 20:45,0.13609,0.226889282
5/9/2015 21:00,0.12526,0.223820239
5/9/2015 21:15,0.11513,0.220769405
5/9/2015 21:30,0.10576,0.217735589
5/9/2015 21:45,0.09719,0.214731336
5/9/2015 22:00,0.08948,0.212567985
5/9/2015 22:15,0.08264,0.210422426
5/9/2015 22:30,0.0767,0.208294719
5/9/2015 22:45,0.07166,0.206273794
5/9/2015 23:00,0.06755,0.204986036
5/9/2015 23:15,0.06438,0.20376581
5/9/2015 23:30,0.06217,0.202612281
5/9/2015 23:45,0.06093,0.201522499
5/10/2015 0:00,0.06068,0.202480942
5/10/2015 0:15,0.06144,0.203503102
5/10/2015 0:30,0.06322,0.20458895
5/10/2015 0:45,0.06603,0.205738574
5/10/2015 1:00,0.0699,0.207261175
5/10/2015 1:15,0.07485,0.20879969
5/10/2015 1:30,0.08088,0.210354149
5/10/2015 1:45,0.08801,0.211924553
5/10/2015 2:00,0.09626,0.214512438
5/10/2015 2:15,0.10565,0.217171907
5/10/2015 2:30,0.11619,0.219949394
5/10/2015 2:45,0.12789,0.222792059
5/10/2015 3:00,0.14078,0.225699931
5/10/2015 3:15,0.15488,0.228787929
5/10/2015 3:30,0.17018,0.232040584
5/10/2015 3:45,0.18672,0.235862345
5/10/2015 4:00,0.20451,0.244360745
5/10/2015 4:15,0.22357,0.25399375
5/10/2015 4:30,0.24391,0.263665974
5/10/2015 4:45,0.26554,0.273374617
5/10/2015 5:00,0.28849,0.282204658
5/10/2015 5:15,0.31277,0.291071087
5/10/2015 5:30,0.33839,0.299974024
5/10/2015 5:45,0.36538,0.30891335
5/10/2015 6:00,0.39374,0.314907223
5/10/2015 6:15,0.4235,0.320941418
5/10/2015 6:30,0.45461,0.327012211
5/10/2015 6:45,0.48677,0.333119392
5/10/2015 7:00,0.51963,0.33900696
5/10/2015 7:15,0.55281,0.344894499
5/10/2015 7:30,0.58598,0.350782037
5/10/2015 7:45,0.61875,0.35666883
5/10/2015 8:00,0.65079,0.36194697
5/10/2015 8:15,0.68172,0.367042869
5/10/2015 8:30,0.7112,0.371956438
5/10/2015 8:45,0.73886,0.376687676
5/10/2015 9:00,0.76444,0.380819857
5/10/2015 9:15,0.78764,0.384805918
5/10/2015 9:30,0.80822,0.388630569
5/10/2015 9:45,0.82588,0.392293572
5/10/2015 10:00,0.84036,0.393235236
5/10/2015 10:15,0.85138,0.3941769
5/10/2015 10:30,0.85868,0.395118594
5/10/2015 10:45,0.86198,0.396060199
5/10/2015 11:00,0.86109,0.397923172
5/10/2015 11:15,0.85616,0.399786174
5/10/2015 11:30,0.84742,0.401647627
5/10/2015 11:45,0.83512,0.403501898
5/10/2015 12:00,0.81949,0.402360201
5/10/2015 12:15,0.80075,0.401182413
5/10/2015 12:30,0.77914,0.399968743
5/10/2015 12:45,0.7549,0.398719609
5/10/2015 13:00,0.72826,0.398594111
5/10/2015 13:15,0.6995,0.398467809
5/10/2015 13:30,0.66906,0.398340225
5/10/2015 13:45,0.63743,0.398212641
5/10/2015 14:00,0.60509,0.39644894
5/10/2015 14:15,0.57254,0.39461112
5/10/2015 14:30,0.54025,0.391877174
5/10/2015 14:45,0.50872,0.389066935
5/10/2015 15:00,0.47844,0.382946163
5/10/2015 15:15,0.44979,0.376753986
5/10/2015 15:30,0.42282,0.370490313
5/10/2015 15:45,0.39747,0.364155143
5/10/2015 16:00,0.3737,0.356886894
5/10/2015 16:15,0.35144,0.349618673
5/10/2015 16:30,0.33064,0.342350334
5/10/2015 16:45,0.31126,0.335073888
5/10/2015 17:00,0.29324,0.326185405
5/10/2015 17:15,0.27652,0.317114919
5/10/2015 17:30,0.26105,0.307862431
5/10/2015 17:45,0.24678,0.29842788
5/10/2015 18:00,0.23365,0.291364133
5/10/2015 18:15,0.22162,0.284154773
5/10/2015 18:30,0.21062,0.276799768
5/10/2015 18:45,0.20062,0.26929915
5/10/2015 19:00,0.19154,0.25986743
5/10/2015 19:15,0.18335,0.250432312
5/10/2015 19:30,0.17598,0.24126327
5/10/2015 19:45,0.16939,0.235100895
5/10/2015 20:00,0.16351,0.231514275
5/10/2015 20:15,0.15831,0.227992862
5/10/2015 20:30,0.15371,0.224526048
5/10/2015 20:45,0.14968,0.221113205
5/10/2015 21:00,0.14616,0.21974194
5/10/2015 21:15,0.14309,0.218407154
5/10/2015 21:30,0.14043,0.217108727
5/10/2015 21:45,0.13811,0.215846717
5/10/2015 22:00,0.13609,0.215203077
5/10/2015 22:15,0.13431,0.214561701
5/10/2015 22:30,0.13272,0.213926256
5/10/2015 22:45,0.13127,0.213312745
5/10/2015 23:00,0.12989,0.213330865
5/10/2015 23:15,0.12855,0.213444531
5/10/2015 23:30,0.12719,0.213653803
5/10/2015 23:45,0.12577,0.213958681
5/11/2015 0:00,0.12436,0.216254771
5/11/2015 0:15,0.12304,0.219099224
5/11/2015 0:30,0.12188,0.22204712
5/11/2015 0:45,0.12097,0.225167632
5/11/2015 1:00,0.1204,0.228794545
5/11/2015 1:15,0.12024,0.232572079
5/11/2015 1:30,0.12057,0.236856461
5/11/2015 1:45,0.12148,0.243857205
5/11/2015 2:00,0.12305,0.251377463
5/11/2015 2:15,0.12536,0.259046584
5/11/2015 2:30,0.12849,0.266861469
5/11/2015 2:45,0.13252,0.274822116
5/11/2015 3:00,0.13754,0.282013506
5/11/2015 3:15,0.14362,0.289350629
5/11/2015 3:30,0.15086,0.296833545
5/11/2015 3:45,0.15932,0.304462522
5/11/2015 4:00,0.16909,0.312742054
5/11/2015 4:15,0.18023,0.320985019
5/11/2015 4:30,0.19266,0.329191446
5/11/2015 4:45,0.20631,0.337361395
5/11/2015 5:00,0.22107,0.346153051
5/11/2015 5:15,0.23686,0.354871631
5/11/2015 5:30,0.25358,0.363517195
5/11/2015 5:45,0.27115,0.372064799
5/11/2015 6:00,0.28946,0.377126008
5/11/2015 6:15,0.30843,0.382098585
5/11/2015 6:30,0.32797,0.386992157
5/11/2015 6:45,0.34798,0.391811758
5/11/2015 7:00,0.36837,0.397182941
5/11/2015 7:15,0.38905,0.402531654
5/11/2015 7:30,0.40993,0.407810509
5/11/2015 7:45,0.43092,0.412366033
5/11/2015 8:00,0.45193,0.415038049
5/11/2015 8:15,0.47285,0.417650372
5/11/2015 8:30,0.4936,0.420203954
5/11/2015 8:45,0.51405,0.422698647
5/11/2015 9:00,0.53406,0.426332623
5/11/2015 9:15,0.5535,0.429903269
5/11/2015 9:30,0.57224,0.433415115
5/11/2015 9:45,0.59014,0.43686825
